,US,19997CIN,Lighthouse Point,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20000CIN,Lincoln,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20002CIN,Lincoln Park,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20003CIN,Lincolnshire,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20005CIN,Lincolnwood,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20014CIN,Lithia Springs,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20018CIN,Little Falls,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20026CIN,Lock Haven,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20027CIN,Lockbourne,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20028CIN,Lockeford,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20035CIN,Loma Linda,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20038CIN,London,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20039CIN,Londonderry,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2003CIN,Oudenbosch,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20040CIN,Long Branch,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20041CIN,Long Island,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20046CIN,Lorain,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2355CIN,Drachtstercompagnie,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,IT,23573CIN,Missaglia,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,IT,23576CIN,Rovagnate,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,IT,23579CIN,Marmirolo,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2357CIN,Halsteren,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,IT,23581CIN,Villa Cortese,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,IT,23585CIN,Pozzolengo,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,RO,23606CIN,Drobeta Turnu Severin,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,CA,23617CIN,Lac-Brome,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,BR,23619CIN,Itamaracá,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,23620CIN,Mansfield,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,23621CIN,Maywood,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,23623CIN,Marion,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2362CIN,Garmerwolde,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,23638CIN,Duck,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,23640CIN,Rocky Ford,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,PT,23643CIN,Lordelo,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,DE,23671CIN,Kuhsdorf,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,ID,23675CIN,Ungasan (Bali),,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2367CIN,Halfweg,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,LU,23682CIN,Haller,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,KZ,23683CIN,Kökshetau,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,ES,23694CIN,El Doctoral,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,ES,23696CIN,Anguix,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,23713CIN,Valle De Bravo,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,CO,2371EPW,Cartagena De Indias,,,,,,,,,,,,,,,,,,,,GoGlobal;ContentInn,1,,
,TZ,23720CIN,Chukwani (Zanzibar),,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MA,23722CIN,Temara,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,CH,23724CIN,Saint Sulpice,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,CH,23726CIN,Kriens,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2372CIN,Eelde,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,ST,23731CIN,Santo Antonio (Príncipe),,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2373CIN,Klazienaveen,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,IT,23756CIN,Porto Rotondo,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2375CIN,Malden,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,DZ,23765CIN,Ain Taya,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,AR,23773CIN,Ituzaingo,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21624CIN,North Richland Hills,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21626CIN,Farmers Branch,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2162CIN,Wezep,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21631CIN,Carthage,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21639CIN,Pharr,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2163CIN,Scherpenzeel (3925),,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21646CIN,Hutto,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21647CIN,Collinsville,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21654CIN,Port Neches,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21655CIN,Randolph A F B,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21665CIN,Sealy,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21666CIN,Seguin,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21667CIN,Scheppard A F B,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2166CIN,Oostburg,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21670CIN,South Padre Island,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21671CIN,Southlake,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21672CIN,Spring,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21673CIN,Stafford,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21678CIN,Texas City,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21679CIN,Conroe,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21681CIN,Copperas Cove,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21684CIN,Corsicana,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21685CIN,The Woodlands,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21686CIN,Trophy Club,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21688CIN,Universal City,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21691CIN,Crosby,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21694CIN,Denison,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21698CIN,Dripping Springs,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21701CIN,Hallandale,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21703CIN,Frisco,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21709CIN,Harker Heights,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2170CIN,Hedel,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21718CIN,Kingsville,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21719CIN,Kingwood,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21723CIN,Levelland,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21728CIN,Marble Falls,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21729CIN,Marlin,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20048CIN,Los Alamos,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20052CIN,Loveland,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20056CIN,Ludington,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20061CIN,Lutherville,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20062CIN,Luverne,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20065CIN,Lynn,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20067CIN,Lynwood,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20069CIN,Macedon,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20074CIN,Mahopac,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20075CIN,Mahwah,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20076CIN,Maiden,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20078CIN,Makanda,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20079CIN,Malden,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20083CIN,Mamaroneck,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20084CIN,Manahawkin,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20086CIN,Manasquan,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20092CIN,Mantua,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20114CIN,Mashpee,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2011CIN,Zevenaar,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20121CIN,Massillon,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20122CIN,Mastic,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20123CIN,Matairie,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20126CIN,Matthews,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2012CIN,Lemmer,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20131CIN,Mays Landing,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20139CIN,Mcdonough,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20142CIN,Mcpherson,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20144CIN,Medfield,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20145CIN,Medford,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20146CIN,Media,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20148CIN,Medinah,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20150CIN,Melbourne Beach,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20156CIN,Mendota,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20158CIN,Menlo Park,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20162CIN,Meredith,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20165CIN,Merrick,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20169CIN,Metamora,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,BR,2016EPW,Uberaba,,,,,,,,,,,,,,,,,,,,GoGlobal;ContentInn,1,,
,NL,2053CIN,Hoensbroek,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20550CIN,Pine Brook,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20551CIN,Pine Grove,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20553CIN,Pinehurst,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20557CIN,Piqua,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,IT,2055EPW,Venice Mestre,,,,,,,,,,,,,,,,,,,,GoGlobal;ContentInn,1,,
,US,20560CIN,Pittsboro,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20562CIN,Pittsford,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20567CIN,Plainville,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20569CIN,Plaistow,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20575CIN,Pluckemin,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20593CIN,Port Richey,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20595CIN,Port Washington,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20597CIN,Porter Ranch,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20607CIN,Pound Ridge,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20612CIN,Prince Frederick,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20617CIN,Prospect Heights,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20627CIN,Putnam,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20628CIN,Putnam Valley,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20631CIN,Queens Village,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20635CIN,Ramsey,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20637CIN,Rancho Palos Verdes,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20638CIN,Rancho Santa Margarita,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2063CIN,Leusden,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20644CIN,Raymond,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20647CIN,Raytown,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20659CIN,Rego Park,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20662CIN,Remsenburg,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20664CIN,Rescue,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20667CIN,Rexburg,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20675CIN,Ridgefield Park,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20682CIN,Riva,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20683CIN,River Edge,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20685CIN,River Ridge,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20692CIN,Robins A F B,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2069CIN,Ridderkek,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20701CIN,Rockford,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,AR,23774CIN,Palermo,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,AR,23777CIN,San Andres,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,KY,2377EPW,Cayman Isl-West Bay,,,,,,,,,,,,,,,,,,,,GoGlobal;ContentInn,1,,
,BS,23787CIN,North Bimini Island,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,BS,23788CIN,Rock Sound (Eleuthera),,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2378CIN,Witteveen,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,BE,23794CIN,Antwerp Airport [anr],,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,BE,23795CIN,Ghent Airport [gne],,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,BE,23796CIN,Averbode,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,BE,23797CIN,Milmort,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2379CIN,Nieuw Amsterdam,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,BR,23802CIN,Quatro Barras,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,KY,23808CIN,East End (Grand Cayman),,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,KY,23810CIN,Seven Mile Beach (Grand Cayman),,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,DK,23823CIN,Allinge (Borhorn),,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,DK,23824CIN,Gudhjen (Borhorn),,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,DK,23825CIN,Hammershus (Borhorn),,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,FR,23835CIN,Loupiac,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,FR,23841CIN,Saint Denis,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,FR,23847CIN,Loudeac,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,FR,23848CIN,Questembert,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,FR,23856CIN,Braye Sous Faye,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2385CIN,Oijen,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,FR,23860CIN,La Tranche Sur Mer,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,DE,23869CIN,Munster,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2386CIN,Akkrum,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,DE,23870CIN,Battenberg,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,DE,23885CIN,Wetterzeube,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,DE,23888CIN,Koditz,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,PT,2389CIN,Fiaes,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,GR,23910CIN,Stalida (Crete),,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,GR,23911CIN,Kokkini Hani (Crete),,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,IN,23918CIN,Jalandhar,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,IE,23920CIN,Charleville,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,IE,23921CIN,Donabate,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,IE,23924CIN,Ashbourne,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21736CIN,Atlanta Hartsfield Jackson Airpo,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21741CIN,Mount Royal,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21742CIN,Basalt,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21744CIN,Center Barnstead,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21746CIN,Fairfield,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21747CIN,Youngstown,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21753CIN,East Petersburg,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21757CIN,Orangevale,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21758CIN,Aitkin,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21759CIN,Midway,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2175CIN,Duiven,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21787CIN,Grain Valley,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21793CIN,Lillington,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21795CIN,Ogunquit,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21796CIN,Waialua (Hawai),,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21797CIN,Parrish,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21798CIN,Rittman,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21800CIN,Lewes,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21801CIN,Lavergne,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21804CIN,Floresville,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21813CIN,Wood Ridge,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21815CIN,Lone Tree,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21818CIN,Murfreesboro,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21825CIN,Lakemoor,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21827CIN,Holly Springs,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21830CIN,Lynden,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21836CIN,Wall,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21839CIN,Hollandale,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2183CIN,Wichmond,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21840CIN,Spring Bay,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21845CIN,Forest Park,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21846CIN,Skippack,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2184CIN,Bennekom,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21852CIN,Nora Springs,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21854CIN,Huron,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,21855CIN,Perryville,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,21882CIN,Ecatepec De Morelos,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20172CIN,Mexico,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20177CIN,Michigan City,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20179CIN,Middle Village,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20181CIN,Middlefield,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20184CIN,Middletown,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20185CIN,Midwest City,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20186CIN,Milan,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20189CIN,Millburn,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20195CIN,Millis,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20199CIN,Milwaukie,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2020CIN,Waalre,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20210CIN,Mogadore,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20213CIN,Molalla,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20217CIN,Monmouth Junction,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20219CIN,Monroe,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20223CIN,Montclair,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20225CIN,Monterey Park,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20230CIN,Monument,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20238CIN,Moorhead,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20241CIN,Moraga,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20244CIN,Morgan City,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20245CIN,Morganton,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20251CIN,Morrison,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20254CIN,Morton Grove,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20259CIN,Mount Desert,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20261CIN,Mount Kisco,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20262CIN,Mount Morris,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20269CIN,Mulberry,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20270CIN,Muncie,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20274CIN,Murray Hill,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20276CIN,Murrysville,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20278CIN,Muskegon,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,ZA,2027EPW,Umhlanga Rocks,,,,,,,,,,,,,,,,,,,,GoGlobal;ContentInn,1,,
,US,20282CIN,Natick,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20283CIN,Naugatuck,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,20287CIN,Nelsonville,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,ZA,2028EPW,Umhlali,,,,,,,,,,,,,,,,,,,,GoGlobal;ContentInn,1,,
,NL,2188CIN,Meerssen,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,21895CIN,Garza Garcia,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2192CIN,Hattem,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,US,2192EPW,Zion Nat`l Park,,,,,,,,,,,,,,,,,,,,GoGlobal;ContentInn,1,,
,MX,21932CIN,El Grullo,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,21934CIN,Ciudad Guzman,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,21935CIN,Tamazula De Gordiano,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,21936CIN,Villa Corona,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,21937CIN,San Pedro Cholula,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,21950CIN,Nezahualcoyotl,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,21952CIN,Jiutepec,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2195CIN,Nijkerk,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,21966CIN,Jesus Gomez Portugal,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,21967CIN,Nicolas Romero,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2196CIN,Groenlo,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,21970CIN,San Jose Iturbide,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,21975CIN,Tecate,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,21984CIN,Tlalnepantla De Baz,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,21986CIN,Apizaco,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,21989CIN,Tepotzotlán,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,21990CIN,Acambaro,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,21992CIN,Actopan,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,22003CIN,Arandas,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2200CIN,Zeewolde,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,22011CIN,Buenavista,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,22016CIN,Cardenas,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,22020CIN,Chavinda,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,NL,2203CIN,Velsen,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,22041CIN,Cortazar,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,22043CIN,Coyuca De Benitez,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,22049CIN,Encarnacion De Diaz,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
,MX,22058CIN,Huandacareo,,,,,,,,,,,,,,,,,,,,ContentInn,1,,
